user_id,book_id,rating
134,41996,4
134,43888,5
134,2112,4
134,18610,3
134,43780,3
134,32313,5
134,8246,3
134,44001,3
135,40951,5
135,20074,4
135,10970,5
135,18348,4
135,32609,3
135,17682,4
135,5364,5
135,41863,5
135,6440,4
135,16568,4
135,12202,5
136,17867,5
136,4525,3
136,15004,3
136,1537,5
136,44133,3
136,8601,4
136,9786,4
136,24779,3
136,22835,4
136,16900,4
136,14227,5
136,40219,5
136,18449,3
136,43244,5
136,11012,5
137,33735,2
137,4602,4
137,29623,4
137,39026,5
137,10969,5
137,18288,5
137,45349,3
137,13657,4
137,37751,2
137,9099,4
137,25052,5
137,33704,4
137,44147,5
137,16305,5
137,17702,4
137,5442,3
137,8155,5
137,18637,4
137,23461,4
138,43616,5
138,931,3
138,38650,4
138,28029,4
138,8500,4
138,7938,5
138,35417,2
138,45592,5
138,7786,2
138,23506,3
138,28231,3
138,830,4
138,38664,5
138,7590,5
138,45574,5
138,38775,4
138,16442,4
138,12468,4
138,201,4
138,38547,4
138,5736,4
138,36450,5
138,32155,4
138,13131,3
139,41781,5
139,8492,5
139,8991,3
139,11978,3
139,13727,5
139,1342,5
139,18404,4
139,29658,3
139,19331,5
139,7898,5
139,26055,4
139,16994,1
139,3875,4
139,16340,3
140,12275,5
140,21188,5
140,9444,4
140,37986,3
140,15003,4
140,18029,4
140,1420,4
140,34833,5
140,8889,4
140,29526,4
140,20117,5
140,98,5
141,34600,5
141,13006,3
141,6987,2
141,23720,4
141,40128,5
141,33179,4
141,12497,5
141,32509,5
141,16986,4
141,27511,4
141,3939,3
141,26522,4
141,34509,4
141,7714,4
141,26599,3
141,12922,3
141,37947,4
142,39916,4
142,29788,5
142,4601,5
142,34501,3
142,24603,3
142,17349,2
142,4144,5
142,11695,3
142,28259,4
142,36904,4
142,3852,4
142,2043,5
142,9557,3
142,38665,4
142,24581,4
142,33676,4
142,13913,5
142,100,4
142,20241,2
142,20413,5
143,5490,4
143,2314,5
143,14282,5
143,1230,3
143,17761,5
143,38501,5
143,43045,5
143,5220,4
143,9203,3
143,24676,3
143,10587,4
143,9013,5
143,37852,4
143,3765,4
143,13611,2
143,31878,5
143,7034,3
143,11251,3
144,36652,5
144,16477,4
144,24978,4
144,13344,4
144,21717,4
144,43335,4
144,2735,3
144,14283,4
144,12651,3
144,41217,4
144,1317,5
144,41662,5
144,21187,5
144,26931,3
144,13871,3
145,3631,5
145,44801,4
145,23547,4
145,1193,5
145,22460,3
145,2549,4
145,8930,2
145,41559,5
145,41648,5
145,10233,5
145,2074,5
145,28211,2
145,15972,3
145,27208,3
145,21557,4
145,19581,2
145,25921,4
145,29967,3
145,26321,4
145,17215,5
145,987,5
145,16121,4
146,10939,4
146,13440,4
146,29593,5
146,168,3
146,18013,4
146,7331,3
146,8053,3
146,16179,4
147,2895,4
147,42068,3
147,9107,4
147,37024,4
147,41463,4
147,4803,4
147,34892,2
147,3053,5
147,40884,5
147,12195,3
147,13956,4
147,30051,3
147,4658,4
147,22296,4
147,13546,5
147,7389,4
147,5305,5
148,17944,4
148,40284,4
148,38803,4
148,385,5
148,10711,3
148,2151,3
148,17259,4
148,29362,5
148,23785,5
148,23521,2
148,37902,5
148,4341,4
148,17893,3
148,10238,4
149,1338,4
149,37377,3
149,33365,3
149,25348,2
149,9987,5
149,2137,4
149,10429,3
149,11426,3
149,27426,5
149,33291,4
149,11168,5
149,40049,3
149,45338,3
149,27243,5
149,28351,4
149,10988,3
149,3587,4
150,32625,3
150,7138,5
150,30713,4
150,12086,5
150,44011,4
150,24881,3
150,5735,5
150,2920,4
150,42359,4
150,11301,4
150,28881,3
150,12019,4
151,22893,4
151,30639,2
151,23558,4
151,19178,4
151,1439,2
151,41649,4
151,27208,2
151,35402,4
151,29222,3
151,33002,4
151,38913,5
151,26839,3
151,9923,3
151,41105,2
151,3921,5
151,16371,2
151,37424,5
151,18446,5
151,39671,4
151,41716,4
152,18444,4
152,28944,4
152,22680,3
152,33279,4
152,6866,3
152,5720,4
152,22826,5
152,43918,3
152,10912,4
152,15977,5
152,19546,4
153,7551,4
153,15331,4
153,33247,3
153,34067,5
153,15060,5
153,22832,5
153,38302,5
153,22207,3
153,26996,4
153,18496,5
153,24711,4
153,37304,4
153,35002,4
153,12936,4
153,40152,4
153,21848,4
153,4940,3
153,10089,5
153,2836,5
154,40493,5
154,29718,4
154,14786,5
154,37952,4
154,13008,3
154,1849,5
154,4954,5
154,36533,5
154,45438,3
154,13383,4
154,1364,4
154,33917,4
154,16946,5
154,25932,4
154,3731,2
154,15438,4
154,31361,3
154,12473,4
154,7201,4
154,31031,3
154,22559,3
154,25032,3
155,11611,4
155,4660,4
155,7512,4
155,11466,3
155,45444,4
155,9299,5
155,4341,2
155,13546,5
155,18910,4
155,8811,4
155,29406,3
155,5005,4
155,17908,5
155,38988,2
155,30677,4
155,7131,5
155,31804,5
155,23827,5
155,31089,5
155,22586,3
155,8062,4
155,7231,5
155,41717,5
155,18073,3
155,3734,3
155,7271,3
155,37656,5
156,15194,5
156,34199,3
156,17248,4
156,41506,4
156,12753,4
156,7679,3
156,26206,5
156,10173,5
156,11552,4
156,34523,5
156,25489,5
156,37561,4
156,40531,4
156,5575,4
156,24884,4
156,44269,4
156,42932,5
156,15910,4
156,24634,4
157,33747,3
157,23847,5
157,6544,5
157,5514,5
157,5304,3
157,27363,2
157,38547,5
157,17603,5
157,7286,5
157,40291,4
157,9532,4
157,1521,5
158,43377,5
158,17349,3
158,28748,3
158,19259,5
158,44849,4
158,33443,5
158,30112,3
158,11349,4
158,30938,4
158,27418,5
158,22289,4
158,35273,5
158,43072,3
158,33131,3
158,17893,5
158,8494,4
158,26471,3
159,31157,5
159,17946,2
159,20694,3
159,9350,4
159,181,5
159,3101,3
159,9457,4
159,10867,4
159,8540,5
159,24568,3
159,32396,3
159,25190,3
159,28425,4
159,30645,4
159,13323,4
159,20398,4
159,18639,3
159,12502,4
159,27822,2
159,13521,4
159,29613,4
159,11619,3
159,12035,4
160,37612,3
160,39906,5
160,25454,3
160,7869,2
160,18448,4
160,37848,4
160,18930,3
160,31166,5
160,4140,3
160,29819,2
160,40923,5
160,35206,5
160,38989,4
160,38515,4
161,29312,5
161,14705,5
161,9144,2
161,24762,4
161,6543,4
161,2928,4
161,5814,5
161,12080,3
161,22200,5
161,24058,3
161,33676,4
161,27696,4
161,37804,3
161,29456,3
161,28486,3
161,11019,4
162,7793,3
162,25740,3
162,14658,3
162,20237,4
162,797,3
162,24686,4
162,24598,4
162,13980,5
163,44187,4
163,34506,3
163,14043,3
163,12783,5
163,25517,5
163,30948,3
163,21329,4
163,39876,2
163,25936,3
163,2536,5
163,6367,3
163,7453,4
163,11671,5
163,35475,5
163,28206,4
164,24850,4
164,34443,4
164,24062,2
164,14427,5
164,8862,3
164,11630,3
164,19124,4
164,22077,3
164,21553,5
164,30002,4
164,15610,5
164,24703,4
164,2804,3
164,1196,3
164,33057,4
164,34938,4
164,42589,5
164,16647,3
165,45442,5
165,17646,4
165,12149,3
165,22332,5
165,33774,1
165,19129,4
165,31107,4
165,15562,4
165,32767,5
165,11106,5
165,22896,3
165,24217,3
165,18638,4
165,164,5
166,12526,3
166,36450,3
166,36423,3
166,8750,4
166,24769,3
166,8060,3
166,17026,2
166,13083,2
166,27897,3
166,30822,5
166,2153,5
166,17743,5
166,30379,4
166,23856,5
166,12651,4
166,24572,4
167,25698,3
167,11043,5
167,7011,4
167,16313,3
167,41369,4
167,357,4
167,13113,3
167,22399,4
167,2166,2
167,702,4
167,33331,4
168,18547,4
168,34310,5
168,4835,2
168,32053,3
168,3066,3
168,17982,4
168,32584,5
168,25053,5
168,33046,5
168,6066,4
168,24985,4
168,4,5
168,16172,3
168,41307,3
169,13050,4
169,1709,5
169,3075,4
169,40209,2
169,44157,3
169,21841,5
169,31034,4
169,8546,3
169,8206,5
169,10529,5
169,4683,3
169,6800,3
170,1441,3
170,16199,5
170,2046,5
170,32947,5
170,39365,4
170,45358,5
170,12301,3
170,23968,4
170,13100,4
170,28173,5
170,44018,3
170,14093,5
170,44045,4
170,35252,4
171,27304,4
171,25741,3
171,24149,3
171,19792,2
171,19118,4
171,16794,4
171,13211,4
171,17320,5
171,39093,5
171,15705,5
171,12137,5
171,4906,4
171,19671,2
171,26156,3
172,19809,4
172,21031,4
172,30893,3
172,16115,3
172,19675,3
172,5665,2
172,16191,5
172,8196,4
172,41648,5
172,10594,4
172,12187,4
172,18931,5
172,41330,4
172,12914,4
172,36314,3
172,40473,5
172,1642,5
172,2735,4
173,45267,4
173,424,2
173,17133,4
173,37858,5
173,2942,4
173,37592,3
173,39632,3
173,7757,4
173,42070,3
173,45251,3
173,3973,5
173,17349,5
173,43826,4
173,37034,4
174,25922,2
174,41861,5
174,28252,5
174,42924,5
174,22362,4
174,7505,5
174,1744,2
174,662,4
174,32558,4
174,22072,5
174,38786,3
174,25041,3
174,6311,5
174,5161,3
174,25494,3
174,9635,5
174,38911,4
174,23876,5
174,42625,4
174,15015,2
174,9525,4
174,25449,4
175,18135,5
175,1559,4
175,32649,4
175,20417,5
175,13064,4
175,14414,4
175,41648,4
175,37033,4
175,9931,5
175,19531,4
175,43641,4
175,16683,5
175,34221,1
175,30282,3
175,23952,5
175,40889,3
176,2968,5
176,2236,3
176,6174,3
176,27323,5
176,17056,4
176,3765,5
176,23708,3
176,34544,5
176,8252,5
176,31611,4
176,4674,5
176,11548,5
176,35790,5
176,22669,4
176,42926,2
176,24244,5
177,22284,5
177,22288,4
177,36076,5
177,19670,3
177,25112,4
177,3797,4
177,1470,5
177,23261,5
177,33999,5
177,40863,4
177,1276,3
177,51,5
177,24565,4
177,41675,4
178,34343,4
178,1022,3
178,22017,4
178,22399,3
178,34852,3
178,31862,4
178,13764,3
178,25282,3
178,33973,4
178,14248,4
179,45369,3
179,28865,5
179,793,4
179,177,3
179,30679,3
179,20181,5
179,15735,5
179,14084,4
179,31361,4
179,25992,3
179,3300,5
179,27828,4
179,17837,4
179,14406,5
179,5332,3
179,28067,4
179,109,5
179,25363,5
179,28766,4
179,28729,5
179,8971,5
179,6310,4
179,38538,4
179,424,4
180,7777,5
180,22195,4
180,13625,4
180,19308,5
180,25534,5
180,29256,4
180,16192,5
180,4100,5
180,27803,3
180,27550,4
180,14990,4
180,31340,4
180,24704,4
180,40880,4
180,42719,5
180,26588,5
180,43759,4
180,30199,2
180,12001,5
180,15318,3
180,32584,4
180,39795,5
181,22286,4
181,17292,5
181,25740,4
181,25879,4
181,17323,5
181,16799,5
181,35295,4
181,21530,4
181,2209,5
181,30200,4
181,15276,1
181,17170,3
181,42141,3
182,22082,4
182,40496,4
182,3967,4
182,33704,2
182,30245,5
182,35786,4
182,25368,3
182,975,5
182,37036,5
182,14473,4
182,15910,3
182,18546,4
182,10495,4
182,11162,4
182,40460,4
182,31763,5
182,42622,5
182,22292,4
182,11346,3
182,41697,3
182,28769,3
182,81,2
183,40450,2
183,27,4
183,19818,3
183,10712,4
183,41307,5
183,4277,3
183,32121,4
183,25047,4
183,36438,5
183,37673,4
183,32160,4
183,24580,4
183,41335,5
183,42738,4
183,3280,3
183,9325,4
183,3776,4
183,12686,3
183,30050,5
183,44916,3
183,412,5
184,10519,3
184,13151,3
184,23010,4
184,6970,3
184,3966,5
184,41592,4
184,31673,4
184,3916,3
184,41459,4
184,6980,4
185,35811,4
185,37451,3
185,13985,3
185,43702,5
185,34014,5
185,29161,4
185,2719,3
185,41654,4
185,42691,3
185,25709,5
185,38539,4
185,30474,5
185,13592,2
185,37813,3
186,29497,2
186,38547,2
186,30273,3
186,16392,3
186,28259,4
186,32102,4
186,5736,5
186,11071,4
186,37976,1
186,19152,4
186,2004,4
186,4654,4
186,22380,4
186,12827,3
186,2370,3
186,31591,3
186,41378,4
186,91,5
186,29488,5
186,5787,5
186,18334,5
186,6971,3
186,29900,2
187,6553,3
187,38597,4
187,19302,4
187,3476,3
187,4641,5
187,12725,4
187,20264,4
187,13584,5
187,9595,4
187,24786,4
187,33024,4
187,22461,4
187,4540,4
187,11655,3
187,12147,4
187,24378,3
187,26670,5
187,15251,5
187,61,4
187,17926,4
188,23811,4
188,16569,4
188,28978,4
188,11520,5
188,38017,5
188,34087,5
188,5214,4
188,17866,4
189,23224,5
189,22364,3
189,16047,3
189,19282,4
189,5874,4
189,10910,3
189,9622,3
189,35365,2
189,4624,5
189,31763,3
189,1120,2
189,24288,5
189,15676,5
189,24307,4
190,348,5
190,33169,5
190,19350,3
190,37674,4
190,34480,3
190,10220,5
190,15925,5
190,5932,5
190,19487,5
190,44030,5
190,3806,3
190,18081,5
190,3409,4
191,44613,4
191,23720,4
191,39081,5
191,33676,3
191,31997,4
191,7769,4
191,2727,4
191,11466,3
191,28560,3
191,28727,5
191,11298,4
191,30771,4
192,10624,5
192,27356,3
192,22591,4
192,45568,3
192,12954,4
192,7610,2
192,22904,3
192,13661,3
192,29561,4
193,11231,3
193,34067,5
193,36665,5
193,32682,4
193,29489,3
193,6660,4
193,13551,3
193,5396,2
193,22192,5
193,29976,4
193,35116,5
193,17691,4
193,18722,5
193,36822,3
193,22242,4
193,23840,4
193,28213,4
193,28370,4
193,17057,5
193,11226,2
194,39829,4
194,19894,4
194,32610,4
194,32768,5
194,2688,4
194,41342,4
194,14981,5
194,28670,3
194,42878,2
194,38673,5
194,8506,5
194,2378,4
194,15509,4
194,42688,4
194,43722,4
194,31386,4
195,16340,5
195,31813,5
195,30066,4
195,22557,4
195,29621,4
195,8704,2
195,27001,4
195,34915,5
195,3562,3
195,16184,5
195,19445,3
195,23758,3
195,27009,4
195,13591,5
195,7035,5
195,39889,4
195,35474,4
195,10433,4
195,8196,4
195,1709,3
195,28877,4
195,29489,4
195,40798,4
196,24217,4
196,2928,4
196,7529,5
196,18981,5
196,9717,5
196,29393,3
196,7748,3
196,19913,4
196,18005,4
196,24581,5
196,41464,4
196,29160,4
196,18807,3
197,22123,3
197,24828,4
197,30697,5
197,24920,4
197,6524,5
197,34407,5
197,40130,4
197,32105,3
197,22931,3
197,37817,4
197,18902,3
197,31465,4
197,9864,3
197,23506,3
197,37660,5
197,28569,4
197,9903,3
197,7865,4
198,28296,3
198,15351,5
198,18039,4
198,22542,3
198,32812,3
198,13067,5
198,22515,5
198,7037,5
198,22896,4
198,17179,5
198,41085,5
198,12939,4
198,42990,5
198,18041,5
198,44353,3
199,34601,3
199,231,3
199,356,4
199,31247,4
199,22543,3
199,35210,3
199,25112,5
199,3104,4
199,20126,4
199,45030,5
199,16940,4
199,12296,4
199,40048,4
199,41270,4
199,44949,4
199,29421,4
199,13638,4
199,27819,3
199,35760,3
200,41908,4
200,13639,3
200,30296,4
200,415,4
200,36067,3
200,10083,4
200,14812,4
200,15229,3
200,24281,2
200,7961,4
201,26871,2
201,5814,4
201,3687,5
201,25047,4
201,1685,4
201,19406,3
201,32760,4
201,11514,4
201,4965,2
201,42609,5
201,7230,3
201,3293,5
201,10756,3
201,4802,3
201,17778,5
202,15154,5
202,28597,3
202,6058,4
202,4680,3
202,7142,3
202,2953,5
202,21830,2
202,22297,3
202,11574,3
202,33507,4
202,6994,5
202,27310,2
202,17867,3
202,11166,3
202,13577,4
202,6539,4
202,23884,3
202,28558,4
202,26189,3
202,27787,2
202,29561,2
202,941,4
202,25688,5
202,16535,5
203,18226,5
203,13152,4
203,3070,4
203,3762,3
203,29325,4
203,871,4
203,7420,3
203,17320,5
203,43781,5
203,12225,4
203,10219,5
203,2543,4
203,7938,2
203,23314,3
203,1489,4
203,45449,5
203,24819,5
203,35249,4
203,21495,5
203,14656,3
203,32765,4
203,32165,4
203,5176,4
203,10134,2
203,4767,5
203,18892,3
203,159,5
204,29209,3
204,24052,5
204,30386,3
204,9811,4
204,37054,5
204,20868,3
204,11922,4
204,11433,4
204,18749,4
204,43993,2
204,26482,4
204,22896,3
204,9553,3
204,35710,3
205,30739,4
205,21629,4
205,18017,4
205,25794,4
205,37238,4
205,23753,4
205,14492,3
205,31302,4
205,38786,5
205,15534,4
205,29497,5
205,45615,4
205,19448,2
206,38970,3
206,32396,5
206,11472,3
206,1032,2
206,42698,5
206,18833,4
206,19371,4
206,14003,3
206,25741,4
206,4954,3
206,14378,3
206,13593,5
206,27626,3
206,39823,5
207,37785,3
207,13196,4
207,16580,3
207,25012,4
207,45283,5
207,35810,3
207,32111,3
207,41344,4
207,16721,3
207,32358,3
207,12250,4
207,35427,4
207,2371,4
207,21539,5
208,23886,2
208,24379,5
208,3787,2
208,41592,4
208,13659,2
208,22871,3
208,12172,5
209,24196,4
209,26289,5
209,41071,4
209,4817,3
209,30923,5
209,1437,4
209,13980,3
209,36159,3
210,6970,3
210,37558,3
210,484,2
210,19333,5
210,16690,4
210,30220,3
210,5550,4
210,41991,5
210,18591,4
210,26054,4
210,29806,3
211,12916,3
211,34268,4
211,22283,3
211,12827,4
211,1234,3
211,7266,3
211,28567,4
211,43459,4
211,43363,3
211,41334,3
211,21550,3
211,21753,2
211,19314,4
211,23734,4
211,45207,3
211,29022,4
212,6329,3
212,34221,3
212,30383,4
212,22284,3
212,1576,3
212,22736,3
212,31040,4
212,21629,3
212,33363,5
212,23843,4
212,29124,4
212,13444,4
212,8012,4
212,11013,4
212,19056,5
212,43335,4
212,13083,5
212,33722,3
213,9122,5
213,11606,2
213,38093,5
213,35581,4
213,7454,5
213,18361,3
213,18579,4
213,11623,4
213,25248,3
213,16570,4
213,36434,4
213,19041,3
213,24273,4
213,44300,4
213,25772,3
213,9840,3
213,10970,4
214,33936,4
214,44879,4
214,19318,5
214,16790,5
214,32950,4
214,37540,4
214,655,3
214,35090,5
214,27005,3
214,35921,5
214,19361,4
214,11334,4
214,14264,3
214,12691,4
214,18444,4
214,19322,3
214,2011,4
214,35352,5
214,17323,3
214,11137,3
214,22715,4
214,29745,4
215,15691,4
215,42869,4
215,6388,5
215,1465,5
215,12827,4
215,5376,5
215,2541,3
215,1486,4
215,38315,4
215,27528,4
216,3818,5
216,5989,5
216,565,4
216,665,3
216,27689,5
216,107,5
216,39637,4
216,6857,3
216,821,5
216,2187,5
216,17632,3
216,21508,4
217,19510,5
217,17804,4
217,25937,4
217,10932,4
217,30364,4
217,18241,3
217,9791,4
217,32517,3
217,17945,4
217,44536,5
217,10084,5
217,1846,4
217,6611,4
217,41576,4
217,31361,4
217,31100,5
217,44325,5
217,19476,5
217,30376,3
218,24510,4
218,32780,4
218,13100,3
218,3916,3
218,35427,5
218,1887,5
218,36422,5
218,6341,4
218,30335,3
218,13648,4
218,30734,4
218,7530,4
218,31312,2
218,14917,5
218,19176,4
218,28193,5
218,74,3
218,31784,3
219,3581,5
219,35406,5
219,35226,4
219,12526,3
219,19614,2
219,32446,4
219,20367,3
219,33838,2
219,36028,2
219,30868,4
220,45399,5
220,39535,5
220,3479,5
220,22160,4
220,20025,3
220,12045,3
220,25190,5
220,39304,3
220,4415,3
220,10916,4
220,1771,4
220,33978,5
220,30284,4
220,9832,5
220,1959,4
220,18799,3
220,11376,4
220,21489,4
220,40215,4
220,30476,4
221,39801,4
221,4398,5
221,22288,4
221,43219,5
221,8060,3
221,3832,5
221,33185,4
221,8628,5
221,17043,5
221,16681,5
221,16791,4
221,5886,3
222,25866,5
222,8202,4
222,15196,3
222,39103,4
222,12091,4
222,13583,5
222,3832,4
222,1462,5
222,4631,5
222,9141,4
222,71,4
222,11553,5
222,18553,4
222,7742,4
222,14473,5
222,25932,5
223,6552,2
223,17279,4
223,17602,4
223,42376,4
223,39700,4
223,3869,3
223,33075,2
223,63,4
223,2445,4
223,22219,5
223,28052,4
223,2305,5
223,33777,4
223,44175,3
223,2409,5
223,1530,3
223,38924,2
223,23492,4
223,24914,3
223,17891,5
223,3834,4
223,7670,3
223,10505,5
223,35997,5
223,10985,3
223,5479,4
223,16176,4
223,31904,3
224,14072,3
224,38538,5
224,27652,4
224,13275,4
224,7011,3
224,41840,3
224,22821,5
224,28458,4
224,30274,3
224,8862,5
224,15858,2
225,11917,3
225,22470,4
225,6297,4
225,1685,5
225,5838,4
225,5296,4
225,13442,3
225,35292,4
225,35441,4
225,14477,2
225,10876,4
225,9141,5
225,20254,5
225,41513,5
226,36575,4
226,31373,3
226,30671,4
226,33144,4
226,42777,3
226,22356,2
226,9442,4
226,34247,3
226,2967,5
226,33155,3
226,29490,3
226,34200,5
226,39360,4
226,10853,3
226,15587,3
226,26768,3
226,35348,5
227,24982,5
227,33537,4
227,40189,4
228,6545,3
228,1560,3
228,31196,5
228,25510,4
228,16897,5
228,29917,3
228,32414,5
228,33331,4
228,35751,4
228,39785,3
228,28727,4
228,37875,4
228,3491,5
228,41951,4
228,44781,2
229,2727,5
229,7343,4
229,13006,4
229,29627,4
229,4845,3
229,28539,5
229,18190,3
229,15997,4
229,10108,5
229,32591,4
229,15904,3
229,38686,5
229,21535,4
229,30029,5
229,1846,4
229,36424,5
229,18839,5
230,7971,5
230,16788,4
230,29160,3
230,27269,3
230,463,5
230,18867,5
230,24121,3
230,12401,5
230,10879,4
230,18503,3
230,22127,4
230,2851,4
230,8021,2
230,42863,3
230,4325,3
230,34544,5
230,7611,1
230,13076,4
230,21491,4
231,7881,4
231,3733,4
231,2711,4
231,10971,3
231,16616,5
231,3409,2
231,36071,5
231,672,4
231,20059,3
231,31483,3
231,29092,4
231,29917,5
232,35248,5
232,29588,5
232,16803,2
232,32053,5
232,15781,5
232,28637,5
232,2727,5
232,12954,3
232,42579,2
232,23894,5
232,24784,5
232,41093,4
232,33532,5
232,4472,3
233,9100,5
233,44157,5
233,3782,4
233,3707,2
233,6690,3
233,35163,2
233,25881,3
233,42439,3
233,2123,5
233,40158,2
233,7997,4
233,835,3
233,45531,3
233,30002,4
233,110,2
233,22553,4
233,42758,3
233,31983,4
233,434,3
234,35751,5
234,30248,5
234,23526,5
234,30010,3
234,27694,5
234,1230,5
234,42036,4
234,25752,5
234,28086,4
234,19578,5
234,34899,4
234,4654,4
234,8206,3
234,38153,4
234,17971,5
234,403,3
234,24878,4
234,13487,4
234,31833,5
234,39899,3
234,18638,3
234,34177,5
234,13731,4
234,40378,5
234,20562,3
235,8801,4
235,33676,5
235,19100,4
235,21326,5
235,40184,4
235,39622,5
235,24965,4
236,10112,4
236,22426,5
236,7757,4
236,28694,3
236,43269,4
236,30392,4
236,13421,4
236,41085,5
236,6163,5
236,23244,5
236,24840,5
236,16809,4
236,31089,4
236,43929,4
236,35735,3
236,28699,5
236,3023,5
236,18966,4
236,15930,3
236,6903,5
237,33247,5
237,6551,5
237,42012,3
237,1473,3
237,18596,5
237,17158,4
237,18574,5
237,10456,3
237,1007,3
237,12901,3
237,16130,5
237,8710,4
237,38752,4
237,27590,3
237,32097,4
237,23758,3
237,32574,5
237,44925,3
238,17675,5
238,10714,4
238,12581,5
238,32813,5
238,20343,3
238,21765,3
238,31067,3
238,12733,4
238,7748,5
238,12961,4
238,19908,4
238,13600,3
238,10808,4
238,26147,4
238,25032,3
239,12540,5
239,2058,3
239,1167,2
239,2785,3
239,42885,2
239,9516,4
239,6635,3
239,20394,4
239,1577,2
239,40504,4
239,20509,4
239,3762,3
240,3705,5
240,40640,4
240,44012,4
240,24192,4
240,13119,3
241,17644,3
241,11279,4
241,41661,4
241,37051,4
241,7052,4
241,6511,5
242,24655,3
242,18062,4
242,354,5
242,1334,3
242,33557,5
242,13944,3
242,6994,4
242,25936,4
242,41951,5
242,5885,4
242,43368,4
242,13413,3
242,35835,3
242,29260,5
242,24374,4
242,14913,4
243,37061,5
243,30633,4
243,14115,5
243,39173,4
243,19475,4
243,27585,5
243,31981,5
243,38398,3
243,4651,4
243,30337,2
243,4817,4
243,44958,3
243,23517,4
243,27411,4
244,40478,4
244,40573,5
244,30162,4
244,8,5
244,11890,4
244,39315,4
244,42513,3
245,13979,4
245,33999,4
245,34343,3
245,4723,4
245,16961,3
245,45000,3
245,45280,2
245,12627,3
245,19909,3
245,36639,1
245,34161,4
246,1643,3
246,12975,5
246,21505,3
246,14778,5
246,2026,4
246,5502,3
246,18496,4
246,639,5
246,7579,3
246,20671,2
247,28801,4
247,4023,4
247,2059,4
247,299,5
247,1486,4
247,30602,3
247,40468,3
247,22898,5
247,9873,5
247,34612,5
247,11045,3
247,27473,5
247,7677,4
247,9325,4
247,41539,4
247,55,5
247,22399,3
247,13488,2
247,30274,2
248,1053,5
248,37785,3
248,7078,5
248,15714,1
248,22448,2
248,43799,5
248,11167,4
248,24450,4
248,7998,5
248,14385,4
248,32413,3
248,22947,4
248,24723,3
249,3041,5
249,3120,4
249,28086,4
249,30214,3
249,39026,4
249,6763,3
249,11949,4
249,18667,5
249,16544,4
249,11535,4
249,35633,5
249,11429,5
250,23717,3
250,44244,4
250,20932,5
250,29498,4
250,27823,4
250,2068,5
250,44380,5
250,7633,5
250,37741,5
250,34663,4
250,21143,3
250,32065,5
250,9866,4
250,34420,3
250,31981,5
250,237,3
250,9118,4
250,43424,4
250,19398,3
250,29160,4
250,21930,4
251,110,4
251,25812,5
251,37731,5
251,19462,4
251,42864,2
252,30340,5
252,37341,3
252,40010,4
252,5132,5
252,16992,4
252,41348,5
252,20781,4
252,15544,4
252,16033,5
252,27363,4
252,14946,3
252,6721,4
252,2005,3
252,12616,5
252,17040,4
253,37328,3
253,12712,4
253,36317,3
253,20677,4
253,37734,4
253,42177,3
253,8714,5
253,8285,3
253,32373,5
253,38429,5
253,9677,5
254,15273,5
254,1814,4
254,14964,5
254,9216,5
254,11910,3
254,19508,5
254,5310,3
254,8515,3
254,33057,3
254,30361,4
254,42956,5
254,33445,4
254,18489,4
254,26922,5
254,43963,4
254,36154,5
255,33810,5
255,31822,4
255,15023,5
255,3744,4
255,43046,3
255,4657,4
255,20241,4
255,19136,4
255,4451,4
255,33493,4
255,33491,5
255,25052,4
255,42818,4
255,2307,4
255,11095,5
256,9532,4
256,5805,4
256,13856,3
256,29052,5
256,9517,3
256,27009,5
256,34766,5
256,16951,4
256,30383,5
256,27299,4
256,32913,5
256,22861,4
256,33448,4
257,35292,2
257,17122,5
257,32581,5
257,5937,5
257,25458,5
257,11507,4
257,17265,4
257,94,4
257,14284,5
257,26805,2
257,32639,5
258,1191,5
258,10173,3
258,35210,4
258,24213,5
258,37603,3
258,28093,5
258,41702,4
258,44513,4
258,21353,4
258,8901,5
258,22789,3
258,11779,4
258,36505,4
259,25015,2
259,21125,3
259,7554,4
259,11022,2
259,42155,4
259,900,4
259,6460,4
259,29981,5
259,38709,4
259,17289,3
259,45631,4
259,25884,5
259,8799,4
259,14375,3
259,23846,5
259,9083,4
259,12787,4
259,40923,4
260,31421,5
260,11541,3
260,12578,3
260,14647,2
260,17075,4
260,39622,3
260,20126,5
260,16710,5
260,9525,4
260,24597,2
260,9517,5
260,23837,3
260,4099,5
260,43287,4
260,45568,3
260,45149,5
261,42036,4
261,22826,4
261,41193,3
261,45161,2
261,18519,5
261,34081,4
261,37191,3
261,35437,3
261,21539,4
261,19316,4
261,1730,2
261,34658,4
261,32781,4
262,44958,3
262,2718,4
262,1925,4
262,39396,3
262,29516,5
262,30259,5
262,19257,5
262,39046,3
262,8335,4
262,3525,3
262,2898,3
262,35406,4
262,2882,5
262,1307,4
262,4251,5
263,26438,5
263,7505,4
263,1852,5
263,41639,3
263,4698,4
263,10170,5
263,17645,4
263,45378,3
263,21062,3
263,14964,3
263,1685,3
263,45334,5
263,8089,3
263,3685,5
263,32649,5
264,38315,4
264,28821,3
264,41786,3
264,44269,5
264,36904,5
264,44851,4
264,33007,3
264,23870,3
264,26314,4
264,32520,3
264,32165,5
264,2934,2
264,13449,4
265,16788,4
265,18132,3
265,26596,3
265,16649,5
265,22146,3
265,37036,4
265,40622,5
265,34783,5
265,9515,4
265,15746,4
265,1982,4
265,37,4
